Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,WEALTH_QUINTILE,LOCATION,EDU_TYPE,EDU_FIELD,SUBJECT,INFRASTR,SE_BKGRD,TEACH_EXPERIENCE,CONTRACT_TYPE,COUNTRY_ORIGIN,REGION_DEST,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,1997,13342,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2000,12551,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2001,12607,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2003,11762,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2008,10277,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2009,11701,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2010,11409,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2011,10854,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2012,10605,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2013,10402,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2014,10343,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2015,10119,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2016,9867,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2017,9743,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AL,2018,9723,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AM,1991,12556,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AM,1994,12908,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AM,1996,13283,0,A,A,5
UNESCO:EDU_NON_FINANCE(3.0),TEACH,PER,L1,_T,_T,_T,_T,INST_T,_T,_Z,_T,_T,_T,_T,_Z,_Z,_T,_T,W00,W00,_Z,AM,1997,16073,0,A,A,5
