Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2013,18.36425,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2014,17.95309,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2015,16.46972,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2016,14.81928,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2017,14.26004,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2018,4.45790,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2018,9.19758,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2014,8.37781,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2015,8.68381,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2016,8.62516,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2017,8.62695,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2018,8.92407,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,ME,2015,12.40558,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,ME,2017,14.02312,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2013,9.31016,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2014,8.99388,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2015,8.55966,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2016,8.31720,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2017,8.21593,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2018,8.11808,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2012,19.87759,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2014,16.74645,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2015,18.87318,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2016,17.36390,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2017,14.69395,0,A,A,5
