Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2013,90.53899,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2014,91.82078,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2015,93.19825,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2016,94.66314,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2017,95.31839,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2018,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2016,99.94400,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2017,99.85150,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2018,99.86656,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2014,98.14112,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2015,99.42459,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2016,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2017,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2018,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2013,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2014,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2015,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2016,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2017,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2018,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2012,98.57763,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2014,98.90371,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2015,96.44881,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2016,97.62294,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2017,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2018,100,0,A,A,5
