Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2018,12.77582,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2013,8.67087,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2014,9.05159,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2015,9.42315,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2016,9.35917,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2017,9.39879,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2018,9.73077,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,GE,2000,5.57772,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,GE,2008,8.33650,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,GE,2009,7.97616,0,E,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,1999,11.23660,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2000,10.63262,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2001,10.09677,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2002,9.88944,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2003,9.94005,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,MD,2016,9.90699,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,MD,2017,10.85042,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,MD,2018,10.19432,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2007,10.61162,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,TJ,2003,8.94114,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2017,15.72683,0,A,A,5
