Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SECTOR_EDU,EXPENDITURE_TYPE,SOURCE_FUND,FUND_FLOW,TEACH_EXPERIENCE,CONTRACT_TYPE,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,FREQ,DECIMALS,OBS_STATUS
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2003,19.28705,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2004,20.47461,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2005,20.99424,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2006,20.57252,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2007,21.74303,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2008,21.20481,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2009,20.14574,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2010,23.56181,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2011,28.45486,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2012,28.98261,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2013,28.76170,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2014,29.61440,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2015,27.85941,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LT,2016,20.52080,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,1996,12.45015,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,1997,14.26029,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,1998,15.88595,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,1999,16.74857,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2000,16.26080,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2001,15.62937,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2002,15.40785,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2003,13.87419,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2004,13.44828,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2006,17.92301,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2007,18.59129,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2008,17.33077,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2009,13.95755,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2010,15.88385,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2011,20.47037,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2012,20.69326,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2013,19.45432,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2014,21.31183,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2015,22.09210,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,LV,2016,16.04117,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,1996,13.51217,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2006,19.41539,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2007,19.51028,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2008,18.64535,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2009,18.05868,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2010,17.97629,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2011,18.17431,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2012,17.56312,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2014,17.19470,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2016,16.22238,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2017,14.73902,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MD,2018,11.90064,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MK,1992,17.79671,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MK,1993,19.92031,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MK,1994,21.93452,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MK,1995,22.34139,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MK,1996,22.14278,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,MK,2002,15.01055,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,1991,18.89697,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,1992,18.77890,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,1993,17.44701,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,1995,14.57636,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,1996,11.14250,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,1998,22.40185,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,1999,16.41635,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2000,14.46334,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2001,15.69397,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2002,19.45415,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2003,19.14225,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2004,21.23072,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2005,21.76088,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2006,18.30544,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2007,19.00887,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2008,20.54401,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2009,21.02100,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2010,22.77437,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2011,22.82327,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2012,23.38739,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2013,24.45544,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2014,24.09996,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2015,25.28310,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,PL,2016,22.84284,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,1996,16.82471,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2001,23.91170,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2002,19.89271,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2003,19.71489,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2004,21.27618,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2005,23.20413,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2006,20.95031,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2007,26.33482,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2008,27.46122,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2009,28.28296,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2010,28.47491,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2011,27.68195,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2012,26.16289,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2014,21.64806,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2015,21.16444,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RO,2016,23.77858,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RS,2007,25.84930,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RS,2008,27.30179,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RS,2009,27.63834,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RS,2010,29.08181,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RS,2011,29.19053,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RS,2012,29.12410,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RS,2015,30.11539,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RS,2016,28.90675,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RS,2017,29.93024,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2000,16.11420,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2001,17.31800,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2002,17.02082,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2003,18.46549,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2004,18.30417,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2005,21.05642,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2006,21.89651,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2008,23.11347,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2012,21.15174,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2013,21.89587,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2015,21.14236,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,RU,2016,21.60867,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,1991,17.33235,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,1992,19.60176,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,1993,16.77559,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,1994,19.03788,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,1995,16.94913,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2001,21.75964,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2002,22.05622,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2003,22.32808,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2004,22.66374,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2005,22.02685,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2006,21.76796,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2007,23.30836,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2008,23.29824,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2009,24.25137,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2010,24.04664,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2011,24.19965,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2012,21.23822,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2013,20.53375,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2014,19.76357,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2015,19.86943,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SI,2016,19.74007,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,1992,16.79946,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,1993,16.13074,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,1994,15.74074,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,1995,16.74677,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,1996,14.22986,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,1997,16.61324,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,1999,17.91400,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2000,18.37292,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2001,20.52919,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2002,20.16012,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2003,19.65736,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2004,23.41223,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2005,21.00133,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2006,23.67552,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2007,21.80985,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2008,21.52906,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2009,19.78190,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2010,19.62595,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2011,23.37085,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2012,23.97934,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2013,23.66714,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2014,22.99878,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L5T8,_T,_T,_T,GOV,_T,_Z,_Z,SK,2015,29.90900,0,A,5,A
