Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2018,85.82278,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2002,97.13217,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2009,90.40660,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2010,87.83784,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2011,78.81990,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2012,79.67756,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2013,79.65343,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2014,78.93188,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2015,80.00537,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2016,80.49198,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2017,81.97100,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,1999,77.50168,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2000,79.14960,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2001,78.07429,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2002,82.96579,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2003,82.73283,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2004,84.52565,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2005,83.71408,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2006,89.86094,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2007,90.49522,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2008,88.65526,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2009,90.20287,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2010,90.90004,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2011,91.67776,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2012,91.72161,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2013,64.09603,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2014,86.26211,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2015,91.16109,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2016,87.98922,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2018,91.28256,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2002,58.33068,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2003,70.57800,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2004,57.86762,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2005,64.37876,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2006,64.53556,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2007,64.24013,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2008,69.19247,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2009,64.15287,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2010,62.28469,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2011,61.45983,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2012,82.38621,0,E,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2013,88.03155,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2014,92.11488,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2015,91.66628,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2016,91.60679,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2017,92.20176,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2018,92.92819,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,GE,2000,99.10093,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,GE,2002,98.63380,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,GE,2003,96.57675,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,1999,76.34848,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2000,79.19021,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2001,80.62441,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2002,77.65774,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2003,83.84432,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,KG,1999,32.39923,0,A,A,5
