Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2018,89.92081,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,1999,89.32563,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2004,66.65664,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2005,77.45596,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,1999,99.97555,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2000,99.93328,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2001,99.94324,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2002,100,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2003,99.62546,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2004,99.81896,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2005,99.97633,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2006,99.98141,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2007,99.99773,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2008,99.94087,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2009,99.91635,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2010,99.97936,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2011,99.98844,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2012,99.99272,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2013,99.56842,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2014,99.35141,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2015,99.27994,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2017,98.03782,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2018,99.52143,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2002,97.90378,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2003,97.74236,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2004,98.52778,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2005,99.79722,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2006,99.62961,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2007,99.81007,0,A,A,5
