Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2018,55.97000,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2016,91.59518,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2017,97.62284,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2018,99.76004,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2013,98.04022,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2014,98.14112,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2015,97.99907,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2016,98.15696,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2017,98.56951,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2018,98.71773,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,GE,2000,76.83420,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,GE,2008,94.98829,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,GE,2009,94.58567,0,E,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,1999,100,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2000,100,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2001,100,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2002,100,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,HR,2003,100,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,MD,2015,98.93708,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,MD,2016,94.98362,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,MD,2017,97.99820,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,MD,2018,98.10929,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2007,100,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2009,92.72980,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2011,53.05458,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,TJ,2003,93.95203,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2017,99.01276,0,A,A,5
UNESCO:SDG4(2.0),TRTP,PT,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2018,99.15356,0,A,A,5
