Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,AL,2017,11.90476,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,AL,2018,9.49495,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,KZ,2017,59.84740,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,KZ,2018,77.29908,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,LV,2016,17.20430,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,SK,2014,10.20000,0,E,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,SK,2015,8.90000,0,E,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,SK,2016,9.20000,0,E,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,UA,2016,78.84776,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,UA,2017,79.27706,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,UA,2018,80.69211,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,UZ,2017,30.01277,0,A,A,5
