Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2013,14.26533,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2014,13.42866,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2015,12.81290,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2016,11.43839,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2017,10.63226,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2018,12.02976,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2016,6.94158,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2017,6.57152,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2018,7.00045,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2014,8.12136,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2015,8.30018,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2016,8.18488,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2017,8.24457,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2018,8.41915,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2013,8.71161,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2014,8.34240,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2015,8.35369,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2016,8.15128,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2017,7.96711,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2018,7.79948,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2012,10.73613,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2014,9.05254,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2015,9.23508,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2016,8.99959,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2017,8.76802,0,A,A,5
UNESCO:SDG4(2.0),PQTR,PER,L2,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2018,8.49857,0,A,A,5
