Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2018,19.54261,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,1999,17.99121,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2004,30.39819,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2005,27.36694,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,1999,18.78370,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2000,18.69822,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2001,17.12988,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2002,16.18520,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2003,15.31876,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2004,14.29732,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2005,13.45150,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2006,12.49833,0,A,A,5
UNESCO:SDG4(2.0),PTTR,PER,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2007,11.61585,0,A,A,5
