Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SECTOR_EDU,EXPENDITURE_TYPE,SOURCE_FUND,FUND_FLOW,TEACH_EXPERIENCE,CONTRACT_TYPE,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,FREQ,DECIMALS,OBS_STATUS
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2001,9117.66889,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2002,10339.42187,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2003,10701.81123,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2004,11046.70187,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2005,12217.34637,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2006,16237.77532,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2007,16777.69393,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2008,18107.95075,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2009,16711.86854,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2010,14026.38622,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2011,12523.42222,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2012,12343.45026,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2014,13983.81511,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2015,14433.87076,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RO,2016,14480.95203,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2007,4260.10442,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2008,4749.25781,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2009,4663.17661,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2010,4533.67354,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2011,4530.38213,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2012,4420.78820,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2014,4221.34349,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2015,4145.39042,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2016,4115.68403,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RS,2017,4286.35226,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2000,62844.70792,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2001,69784.73138,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2002,90213.09130,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2003,92848.97575,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2004,95998.28582,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2005,108593.02785,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2006,120436.05443,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2008,145840.96491,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2012,140420.36808,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2013,141683.21079,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2014,152407.59478,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2015,142258.64388,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,RU,2016,139351.01504,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,1991,1767.37377,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,1992,1936.77103,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,1993,2091.31100,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,1994,2088.38973,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,1995,2082.44032,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2001,3088.94530,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2002,3150.63948,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2003,3260.90188,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2004,3369.26664,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2005,3471.32103,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2006,3663.18185,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2007,3586.88528,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2008,3705.98584,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2009,3726.52763,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2010,3768.53457,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2011,3795.13335,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2012,3748.37113,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2013,3568.13472,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2014,3577.65736,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2015,3392.04983,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SI,2016,3421.11893,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,1992,3566.21744,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,1993,3018.50334,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,1994,2674.75362,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,1995,3277.22415,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,1996,3356.15949,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,1997,3550.74148,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,1999,3670.72395,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2000,3497.89857,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2001,3679.24112,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2002,4147.15687,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2003,4337.06724,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2004,4447.06404,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2005,4351.02915,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2006,4654.05019,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2007,4900.85715,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2008,5172.97379,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2009,5564.17528,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2010,5997.62510,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2011,5936.61399,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2012,5954.11940,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2013,6317.17237,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2014,6719.66665,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2015,7670.14948,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,SK,2016,6659.28251,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,1993,960.68993,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,1995,167.12494,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,1996,137.70207,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,1998,182.45574,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,1999,155.38484,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2000,188.76171,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2001,211.09985,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2002,273.28037,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2003,264.37664,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2004,334.13030,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2005,451.46749,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2006,468.34066,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2007,506.13245,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2008,553.62080,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2009,681.31469,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2010,709.52772,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2011,748.41323,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2012,821.39182,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TJ,2015,1299.23160,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TM,2012,2162.26295,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,1993,26248.66423,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,1994,25464.72005,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,1995,18056.39204,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,1998,0.02032,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,1999,26436.61188,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,2000,24700.04155,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,2001,24377.71106,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,2002,26869.94874,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,2003,29695.04106,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,2004,34183.82252,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,TR,2006,36350.60127,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,1997,13658.43284,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,1998,10925.51638,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,1999,8867.55978,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2000,10813.45164,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2001,13279.26407,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2002,16224.35424,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2003,18321.15075,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2004,19461.50192,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2005,22877.53960,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2006,25189.15601,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2007,26850.76182,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2008,28714.13876,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2009,27829.77898,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2011,25663.51228,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2012,27937.07171,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2013,27843.31835,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2014,22911.72547,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2016,18058.57175,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UA,2017,19990.47438,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UZ,2013,12281.21257,0,A,5,E
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UZ,2014,10888.95572,0,A,5,E
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UZ,2015,11236.14262,0,A,5,E
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UZ,2016,11676.47134,0,A,5,E
UNESCO:EDU_FINANCE(1.0),EDU_EXP,PPP_CONST,_T,_T,_T,_T,GOV,_T,_Z,_Z,UZ,2017,11365.88268,0,A,5,E
