Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2013,64.02846,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2014,70.64097,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2015,76.44573,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2016,80.26570,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2017,84.10853,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2018,72.70042,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2018,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2014,62.48853,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2015,63.46059,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2016,58.88259,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2018,95.65023,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2014,44.82569,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2015,43.37464,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2016,43.64098,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2017,44.41954,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2018,46.46863,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,KZ,2014,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2013,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2014,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2015,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2016,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2017,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2018,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,TJ,2014,88.04705,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,TJ,2015,89.14391,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,TJ,2016,66.48869,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,TJ,2017,56.73029,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2012,96.89043,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2014,97.09567,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2015,96.84600,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2016,97.67605,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2017,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L02,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2018,100,0,A,A,5
