Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,CZ,1995,50.63924,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,CZ,2007,31.56825,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,CZ,2015,69.68136,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,GE,2007,15.75780,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,GE,2015,46.99008,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,LV,1995,39.33290,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,LV,2003,59.03007,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,LV,2007,51.37816,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,SI,1995,51.92411,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,SI,2003,28.72729,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,SI,2007,42.49158,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,NIMM,SI,2015,51.41327,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,CZ,2007,83.62056,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,CZ,2011,73.17741,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,CZ,2015,82.58178,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,GE,2007,33.46542,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,GE,2011,42.91762,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,GE,2015,63.84028,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,LV,2003,90.61618,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,LV,2007,93.58859,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,PL,2011,62.44248,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,PL,2015,86.15580,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,RO,2011,67.70004,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,SI,2003,61.89439,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,SI,2007,67.90059,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,SI,2011,75.26303,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,HIGH,_Z,_Z,_T,SI,2015,74.94356,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,CZ,2007,50.92586,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,CZ,2011,56.68340,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,CZ,2015,56.75189,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,GE,2007,35.25975,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,GE,2011,32.15391,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,GE,2015,41.59506,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,LV,2003,69.22799,0,A,A,5
