Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2013,97.66551,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2014,98.33837,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2015,98.06251,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2016,98.38962,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AL,2017,98.58438,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AM,2018,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2016,99.50585,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2017,99.85162,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,AZ,2018,99.86298,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2014,98.48049,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2015,99.25280,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2016,99.18452,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2017,99.79628,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,BY,2018,99.82478,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,ME,2015,99.12060,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,ME,2017,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2013,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2014,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2015,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2016,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2017,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,RS,2018,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2012,95.36371,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2014,96.89807,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2015,82.21924,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2016,86.08448,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2017,100,0,A,A,5
UNESCO:SDG4(2.0),QUTP,PT,L3,_T,_T,_T,_T,INST_T,_Z,_T,_Z,_Z,_T,_T,_T,_Z,_Z,_Z,UZ,2018,100,0,A,A,5
