Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,AL,2018,5.06266,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,KZ,2017,4.33864,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,KZ,2018,6.71618,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,LV,2016,17.67956,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,SK,2014,14.60000,0,E,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,SK,2015,14.60000,0,E,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,SK,2016,14.40000,0,E,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,UA,2016,62.80410,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,UA,2017,62.78626,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,UA,2018,66.01164,0,A,A,5
UNESCO:SDG4(2.0),SCH,PT,L1,_T,_T,_T,_T,INST_T,_Z,_T,_Z,ADAPT_INFR_MAT_DIS,_T,_T,_T,_Z,_Z,_Z,UZ,2017,13.16480,0,A,A,5
