Dataflow,REF_AREA,UNICEF_INDICATOR,SEX,AGE,RESIDENCE,WEALTH_QUINTILE,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_FOOTNOTE,FREQ,DATA_SOURCE,UNIT_MULTIPLIER,OBS_STATUS
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,1998,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,1999,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2000,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2001,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2002,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2003,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2004,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2005,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2006,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2007,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2008,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
ECARO:TRANSMONEE(1.0),AL,EDU_SDG_COMP_EDU_L02,_T,_T,_T,_T,2009,0,YR,,A,UIS: EDU_SDG_COMP_EDU_L02,0,A
